+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | experiments/data/tinyshakespeare_10x/*.bin         |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 74                                                 |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 745                                                |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513806
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/745: train loss 4.255594 (85.590052 ms, 47856 tok/s)
step  373/745: train loss 1.364896 (84.129390 ms, 48686 tok/s)
step  374/745: train loss 0.988910 (84.125971 ms, 48688 tok/s)
step  375/745: train loss 1.089892 (84.146522 ms, 48676 tok/s)
step  376/745: train loss 1.192987 (84.139811 ms, 48680 tok/s)
step  377/745: train loss 1.044077 (84.138522 ms, 48681 tok/s)
step  378/745: train loss 1.024353 (84.121501 ms, 48691 tok/s)
step  379/745: train loss 1.071491 (84.130920 ms, 48686 tok/s)
step  380/745: train loss 1.097192 (84.137311 ms, 48682 tok/s)
step  381/745: train loss 1.129806 (84.145761 ms, 48677 tok/s)
step  382/745: train loss 0.976968 (84.136982 ms, 48682 tok/s)
step  383/745: train loss 1.088645 (84.149855 ms, 48675 tok/s)
step  384/745: train loss 1.180691 (84.130525 ms, 48686 tok/s)
step  385/745: train loss 0.960002 (84.130934 ms, 48686 tok/s)
step  386/745: train loss 1.100324 (84.159135 ms, 48669 tok/s)
step  387/745: train loss 1.233096 (84.120425 ms, 48692 tok/s)
step  388/745: train loss 1.002886 (84.124785 ms, 48689 tok/s)
step  389/745: train loss 1.055639 (84.143106 ms, 48678 tok/s)
step  390/745: train loss 0.961325 (84.139814 ms, 48680 tok/s)
step  391/745: train loss 1.185377 (84.118485 ms, 48693 tok/s)
step  392/745: train loss 1.044097 (84.129746 ms, 48686 tok/s)
step  393/745: train loss 1.205160 (84.148165 ms, 48676 tok/s)
step  394/745: train loss 1.396764 (84.125047 ms, 48689 tok/s)
step  395/745: train loss 1.010370 (84.136179 ms, 48682 tok/s)
step  396/745: train loss 1.164006 (84.142419 ms, 48679 tok/s)
step  397/745: train loss 1.008697 (84.129009 ms, 48687 tok/s)
step  398/745: train loss 1.014579 (84.134099 ms, 48684 tok/s)
step  399/745: train loss 1.158682 (84.135569 ms, 48683 tok/s)
step  400/745: train loss 1.294306 (84.134908 ms, 48683 tok/s)
step  401/745: train loss 1.193210 (84.134348 ms, 48684 tok/s)
step  402/745: train loss 1.092106 (84.146268 ms, 48677 tok/s)
step  403/745: train loss 0.903661 (84.127848 ms, 48687 tok/s)
step  404/745: train loss 1.163708 (84.137798 ms, 48682 tok/s)
step  405/745: train loss 1.160715 (84.142948 ms, 48679 tok/s)
step  406/745: train loss 1.059222 (84.132750 ms, 48684 tok/s)
step  407/745: train loss 1.179580 (84.140572 ms, 48680 tok/s)
step  408/745: train loss 1.243896 (84.135611 ms, 48683 tok/s)
step  409/745: train loss 0.993810 (84.148053 ms, 48676 tok/s)
step  410/745: train loss 1.256337 (84.161753 ms, 48668 tok/s)
step  411/745: train loss 0.955808 (84.149241 ms, 48675 tok/s)
step  412/745: train loss 1.067511 (84.130403 ms, 48686 tok/s)
step  413/745: train loss 1.112160 (84.126502 ms, 48688 tok/s)
step  414/745: train loss 1.160475 (84.125792 ms, 48688 tok/s)
step  415/745: train loss 1.095127 (84.144213 ms, 48678 tok/s)
step  416/745: train loss 1.148759 (84.143601 ms, 48678 tok/s)
step  417/745: train loss 1.087063 (84.142132 ms, 48679 tok/s)
step  418/745: train loss 1.015439 (84.130804 ms, 48686 tok/s)
step  419/745: train loss 1.145773 (84.163866 ms, 48666 tok/s)
step  420/745: train loss 1.042249 (84.132966 ms, 48684 tok/s)
step  421/745: train loss 1.266779 (84.136455 ms, 48682 tok/s)
step  422/745: train loss 1.177084 (84.143197 ms, 48678 tok/s)
step  423/745: train loss 1.250999 (84.123506 ms, 48690 tok/s)
step  424/745: train loss 1.174141 (84.166315 ms, 48665 tok/s)
step  425/745: train loss 1.229486 (84.145795 ms, 48677 tok/s)
step  426/745: train loss 0.954140 (84.125566 ms, 48689 tok/s)
step  427/745: train loss 1.324905 (84.142436 ms, 48679 tok/s)
step  428/745: train loss 1.312685 (84.134296 ms, 48684 tok/s)
step  429/745: train loss 1.294514 (84.166475 ms, 48665 tok/s)
step  430/745: train loss 1.332562 (84.132848 ms, 48684 tok/s)
step  431/745: train loss 1.175555 (84.126420 ms, 48688 tok/s)
step  432/745: train loss 1.221560 (84.125370 ms, 48689 tok/s)
step  433/745: train loss 1.166348 (84.151389 ms, 48674 tok/s)
step  434/745: train loss 1.199222 (84.123060 ms, 48690 tok/s)
step  435/745: train loss 1.106058 (84.144989 ms, 48677 tok/s)
step  436/745: train loss 1.248432 (84.146870 ms, 48676 tok/s)
step  437/745: train loss 1.127300 (84.147390 ms, 48676 tok/s)
step  438/745: train loss 1.132896 (84.122019 ms, 48691 tok/s)
step  439/745: train loss 1.159533 (84.128700 ms, 48687 tok/s)
step  440/745: train loss 1.124870 (84.119159 ms, 48692 tok/s)
step  441/745: train loss 1.174373 (84.126140 ms, 48688 tok/s)
step  442/745: train loss 1.064109 (84.138832 ms, 48681 tok/s)
step  443/745: train loss 1.339265 (84.125124 ms, 48689 tok/s)
step  444/745: train loss 1.132151 (84.107083 ms, 48699 tok/s)
val loss 5.125516
step  445/745: train loss 0.734877 (84.149614 ms, 48675 tok/s)
step  446/745: train loss 0.697776 (84.150782 ms, 48674 tok/s)
step  447/745: train loss 0.714102 (84.146532 ms, 48676 tok/s)
step  448/745: train loss 0.590941 (84.137924 ms, 48681 tok/s)
step  449/745: train loss 0.590092 (84.124852 ms, 48689 tok/s)
step  450/745: train loss 0.664051 (84.156624 ms, 48671 tok/s)
step  451/745: train loss 0.683816 (84.161964 ms, 48668 tok/s)
step  452/745: train loss 0.654499 (84.136526 ms, 48682 tok/s)
step  453/745: train loss 0.697164 (84.131966 ms, 48685 tok/s)
step  454/745: train loss 0.886312 (84.152447 ms, 48673 tok/s)
step  455/745: train loss 0.560640 (84.119857 ms, 48692 tok/s)
step  456/745: train loss 0.710302 (84.153426 ms, 48673 tok/s)
step  457/745: train loss 0.798962 (84.141347 ms, 48679 tok/s)
step  458/745: train loss 0.688044 (84.149566 ms, 48675 tok/s)
step  459/745: train loss 0.616983 (84.125327 ms, 48689 tok/s)
step  460/745: train loss 0.731284 (84.135537 ms, 48683 tok/s)
step  461/745: train loss 0.665539 (84.128517 ms, 48687 tok/s)
step  462/745: train loss 0.690226 (84.136607 ms, 48682 tok/s)
step  463/745: train loss 0.656276 (84.136659 ms, 48682 tok/s)
step  464/745: train loss 0.751983 (84.156311 ms, 48671 tok/s)
step  465/745: train loss 0.615727 (84.115690 ms, 48694 tok/s)
step  466/745: train loss 0.653069 (84.136711 ms, 48682 tok/s)
step  467/745: train loss 0.634668 (84.130809 ms, 48686 tok/s)
step  468/745: train loss 0.671500 (84.111710 ms, 48697 tok/s)
step  469/745: train loss 0.702043 (84.131640 ms, 48685 tok/s)
step  470/745: train loss 0.503767 (84.138040 ms, 48681 tok/s)
step  471/745: train loss 0.643687 (84.155160 ms, 48672 tok/s)
step  472/745: train loss 0.589097 (84.150110 ms, 48674 tok/s)
step  473/745: train loss 0.568902 (84.140310 ms, 48680 tok/s)
step  474/745: train loss 0.543534 (84.138101 ms, 48681 tok/s)
step  475/745: train loss 0.658789 (84.140544 ms, 48680 tok/s)
step  476/745: train loss 0.604456 (84.153034 ms, 48673 tok/s)
step  477/745: train loss 0.862222 (84.144783 ms, 48678 tok/s)
step  478/745: train loss 0.709924 (84.158544 ms, 48670 tok/s)
step  479/745: train loss 0.813208 (84.136244 ms, 48682 tok/s)
step  480/745: train loss 0.603585 (84.143705 ms, 48678 tok/s)
step  481/745: train loss 0.620341 (84.124434 ms, 48689 tok/s)
step  482/745: train loss 0.645184 (84.142114 ms, 48679 tok/s)
step  483/745: train loss 0.659639 (84.127953 ms, 48687 tok/s)
step  484/745: train loss 0.836695 (84.148123 ms, 48676 tok/s)
step  485/745: train loss 0.769427 (84.165513 ms, 48666 tok/s)
step  486/745: train loss 0.661188 (84.129704 ms, 48686 tok/s)
step  487/745: train loss 0.731946 (84.249029 ms, 48617 tok/s)
step  488/745: train loss 0.544528 (84.135248 ms, 48683 tok/s)
step  489/745: train loss 0.655422 (84.133726 ms, 48684 tok/s)
step  490/745: train loss 0.645462 (84.163308 ms, 48667 tok/s)
step  491/745: train loss 0.812988 (84.157037 ms, 48670 tok/s)
step  492/745: train loss 0.680076 (84.146126 ms, 48677 tok/s)
step  493/745: train loss 0.799615 (84.135787 ms, 48683 tok/s)
step  494/745: train loss 0.852646 (84.150138 ms, 48674 tok/s)
step  495/745: train loss 0.591440 (84.141457 ms, 48679 tok/s)
step  496/745: train loss 0.715409 (84.133387 ms, 48684 tok/s)
step  497/745: train loss 0.691979 (84.157687 ms, 48670 tok/s)
step  498/745: train loss 0.674275 (84.132597 ms, 48685 tok/s)
step  499/745: train loss 0.709685 (84.151191 ms, 48674 tok/s)
step  500/745: train loss 0.739229 (84.149761 ms, 48675 tok/s)
step  501/745: train loss 0.756579 (84.130721 ms, 48686 tok/s)
step  502/745: train loss 0.676135 (84.141841 ms, 48679 tok/s)
step  503/745: train loss 0.679021 (84.134031 ms, 48684 tok/s)
step  504/745: train loss 0.663530 (84.140400 ms, 48680 tok/s)
step  505/745: train loss 0.754990 (84.138480 ms, 48681 tok/s)
step  506/745: train loss 0.721476 (84.156102 ms, 48671 tok/s)
step  507/745: train loss 0.798432 (84.143160 ms, 48678 tok/s)
step  508/745: train loss 0.673026 (84.114771 ms, 48695 tok/s)
step  509/745: train loss 0.657103 (84.151220 ms, 48674 tok/s)
step  510/745: train loss 0.731093 (84.126861 ms, 48688 tok/s)
step  511/745: train loss 0.691110 (84.129475 ms, 48686 tok/s)
step  512/745: train loss 0.746465 (84.138715 ms, 48681 tok/s)
step  513/745: train loss 0.736619 (84.147434 ms, 48676 tok/s)
step  514/745: train loss 0.687751 (84.144244 ms, 48678 tok/s)
step  515/745: train loss 0.721181 (84.130054 ms, 48686 tok/s)
step  516/745: train loss 0.804347 (84.137774 ms, 48682 tok/s)
step  517/745: train loss 0.732406 (84.145914 ms, 48677 tok/s)
step  518/745: train loss 0.741594 (84.142264 ms, 48679 tok/s)
val loss 5.650874
step  519/745: train loss 0.295985 (84.174814 ms, 48660 tok/s)
step  520/745: train loss 0.447680 (84.132948 ms, 48684 tok/s)
step  521/745: train loss 0.341993 (84.124689 ms, 48689 tok/s)
step  522/745: train loss 0.312190 (84.132007 ms, 48685 tok/s)
step  523/745: train loss 0.370159 (84.139608 ms, 48680 tok/s)
step  524/745: train loss 0.385764 (84.140129 ms, 48680 tok/s)
step  525/745: train loss 0.416084 (84.136157 ms, 48682 tok/s)
step  526/745: train loss 0.352523 (84.150749 ms, 48674 tok/s)
step  527/745: train loss 0.349521 (84.128317 ms, 48687 tok/s)
step  528/745: train loss 0.456217 (84.139158 ms, 48681 tok/s)
step  529/745: train loss 0.379026 (84.136549 ms, 48682 tok/s)
step  530/745: train loss 0.422019 (84.235987 ms, 48625 tok/s)
step  531/745: train loss 0.353354 (84.125318 ms, 48689 tok/s)
step  532/745: train loss 0.343032 (84.245603 ms, 48619 tok/s)
step  533/745: train loss 0.383613 (84.141322 ms, 48680 tok/s)
step  534/745: train loss 0.456230 (84.137011 ms, 48682 tok/s)
step  535/745: train loss 0.381893 (84.150532 ms, 48674 tok/s)
step  536/745: train loss 0.360125 (84.132211 ms, 48685 tok/s)
step  537/745: train loss 0.300005 (84.139412 ms, 48681 tok/s)
step  538/745: train loss 0.345147 (84.130332 ms, 48686 tok/s)
step  539/745: train loss 0.387527 (84.126411 ms, 48688 tok/s)
step  540/745: train loss 0.472751 (84.128842 ms, 48687 tok/s)
step  541/745: train loss 0.423967 (84.132382 ms, 48685 tok/s)
step  542/745: train loss 0.321489 (84.143711 ms, 48678 tok/s)
step  543/745: train loss 0.344060 (84.141381 ms, 48679 tok/s)
step  544/745: train loss 0.339473 (84.113005 ms, 48696 tok/s)
step  545/745: train loss 0.426957 (84.146895 ms, 48676 tok/s)
step  546/745: train loss 0.474270 (84.138825 ms, 48681 tok/s)
step  547/745: train loss 0.394842 (84.128675 ms, 48687 tok/s)
step  548/745: train loss 0.325258 (84.124535 ms, 48689 tok/s)
step  549/745: train loss 0.359653 (84.148606 ms, 48675 tok/s)
step  550/745: train loss 0.344370 (84.147124 ms, 48676 tok/s)
step  551/745: train loss 0.339654 (84.113565 ms, 48696 tok/s)
step  552/745: train loss 0.324051 (84.142725 ms, 48679 tok/s)
step  553/745: train loss 0.326976 (84.151456 ms, 48674 tok/s)
step  554/745: train loss 0.431852 (84.152564 ms, 48673 tok/s)
step  555/745: train loss 0.504205 (84.137337 ms, 48682 tok/s)
step  556/745: train loss 0.358605 (84.143158 ms, 48678 tok/s)
step  557/745: train loss 0.380148 (84.129078 ms, 48687 tok/s)
step  558/745: train loss 0.326440 (84.131819 ms, 48685 tok/s)
step  559/745: train loss 0.366312 (84.140979 ms, 48680 tok/s)
step  560/745: train loss 0.340617 (84.143008 ms, 48679 tok/s)
step  561/745: train loss 0.326531 (84.150298 ms, 48674 tok/s)
step  562/745: train loss 0.308599 (84.142289 ms, 48679 tok/s)
step  563/745: train loss 0.356958 (84.139309 ms, 48681 tok/s)
step  564/745: train loss 0.344810 (84.156979 ms, 48670 tok/s)
step  565/745: train loss 0.399030 (84.142088 ms, 48679 tok/s)
step  566/745: train loss 0.377733 (84.130189 ms, 48686 tok/s)
step  567/745: train loss 0.406650 (84.126529 ms, 48688 tok/s)
step  568/745: train loss 0.411448 (84.139782 ms, 48680 tok/s)
step  569/745: train loss 0.384391 (84.129492 ms, 48686 tok/s)
step  570/745: train loss 0.394230 (84.153643 ms, 48672 tok/s)
step  571/745: train loss 0.396642 (84.144682 ms, 48678 tok/s)
step  572/745: train loss 0.421315 (84.150333 ms, 48674 tok/s)
step  573/745: train loss 0.349767 (84.137882 ms, 48681 tok/s)
step  574/745: train loss 0.382054 (84.146173 ms, 48677 tok/s)
step  575/745: train loss 0.379576 (84.155822 ms, 48671 tok/s)
step  576/745: train loss 0.423400 (84.148273 ms, 48675 tok/s)
step  577/745: train loss 0.344734 (84.127972 ms, 48687 tok/s)
step  578/745: train loss 0.344078 (84.140743 ms, 48680 tok/s)
step  579/745: train loss 0.332438 (84.146843 ms, 48676 tok/s)
step  580/745: train loss 0.371480 (84.148755 ms, 48675 tok/s)
step  581/745: train loss 0.487104 (84.140836 ms, 48680 tok/s)
step  582/745: train loss 0.336429 (84.153466 ms, 48672 tok/s)
step  583/745: train loss 0.406057 (84.150617 ms, 48674 tok/s)
step  584/745: train loss 0.414510 (84.140574 ms, 48680 tok/s)
step  585/745: train loss 0.372958 (84.133645 ms, 48684 tok/s)
step  586/745: train loss 0.430754 (84.135205 ms, 48683 tok/s)
step  587/745: train loss 0.334652 (84.152736 ms, 48673 tok/s)
step  588/745: train loss 0.377069 (84.139026 ms, 48681 tok/s)
step  589/745: train loss 0.432320 (84.291086 ms, 48593 tok/s)
step  590/745: train loss 0.430469 (84.141476 ms, 48679 tok/s)
step  591/745: train loss 0.342287 (84.135188 ms, 48683 tok/s)
step  592/745: train loss 0.398295 (84.122918 ms, 48690 tok/s)
val loss 6.039892
step  593/745: train loss 0.160036 (84.160070 ms, 48669 tok/s)
step  594/745: train loss 0.168811 (84.141190 ms, 48680 tok/s)
step  595/745: train loss 0.238363 (84.139988 ms, 48680 tok/s)
step  596/745: train loss 0.168762 (84.160439 ms, 48668 tok/s)
step  597/745: train loss 0.188271 (84.220979 ms, 48633 tok/s)
step  598/745: train loss 0.219708 (84.143268 ms, 48678 tok/s)
step  599/745: train loss 0.183713 (84.139320 ms, 48681 tok/s)
step  600/745: train loss 0.171503 (84.128300 ms, 48687 tok/s)
step  601/745: train loss 0.160810 (84.127122 ms, 48688 tok/s)
step  602/745: train loss 0.161335 (84.148863 ms, 48675 tok/s)
step  603/745: train loss 0.192542 (84.147603 ms, 48676 tok/s)
step  604/745: train loss 0.135767 (84.140162 ms, 48680 tok/s)
step  605/745: train loss 0.208712 (84.126832 ms, 48688 tok/s)
step  606/745: train loss 0.164417 (84.135592 ms, 48683 tok/s)
step  607/745: train loss 0.155564 (84.140962 ms, 48680 tok/s)
step  608/745: train loss 0.129283 (84.150632 ms, 48674 tok/s)
step  609/745: train loss 0.191740 (84.132603 ms, 48685 tok/s)
step  610/745: train loss 0.173547 (84.240623 ms, 48622 tok/s)
step  611/745: train loss 0.144131 (84.153583 ms, 48672 tok/s)
step  612/745: train loss 0.124895 (84.129885 ms, 48686 tok/s)
step  613/745: train loss 0.158542 (84.156706 ms, 48671 tok/s)
step  614/745: train loss 0.247889 (84.143597 ms, 48678 tok/s)
step  615/745: train loss 0.175091 (84.132885 ms, 48684 tok/s)
step  616/745: train loss 0.176069 (84.149416 ms, 48675 tok/s)
step  617/745: train loss 0.170783 (84.166196 ms, 48665 tok/s)
step  618/745: train loss 0.192077 (84.167276 ms, 48664 tok/s)
step  619/745: train loss 0.143504 (84.157016 ms, 48670 tok/s)
step  620/745: train loss 0.248007 (84.143907 ms, 48678 tok/s)
step  621/745: train loss 0.155165 (84.141707 ms, 48679 tok/s)
step  622/745: train loss 0.162076 (84.143076 ms, 48678 tok/s)
step  623/745: train loss 0.164994 (84.160827 ms, 48668 tok/s)
step  624/745: train loss 0.193917 (84.134909 ms, 48683 tok/s)
step  625/745: train loss 0.150880 (84.124139 ms, 48689 tok/s)
step  626/745: train loss 0.223620 (84.130800 ms, 48686 tok/s)
step  627/745: train loss 0.251786 (84.153830 ms, 48672 tok/s)
step  628/745: train loss 0.173378 (84.126009 ms, 48688 tok/s)
step  629/745: train loss 0.223424 (84.116229 ms, 48694 tok/s)
step  630/745: train loss 0.228777 (84.199749 ms, 48646 tok/s)
step  631/745: train loss 0.213316 (84.133479 ms, 48684 tok/s)
step  632/745: train loss 0.230895 (84.216910 ms, 48636 tok/s)
step  633/745: train loss 0.141168 (84.128640 ms, 48687 tok/s)
step  634/745: train loss 0.154601 (84.121280 ms, 48691 tok/s)
step  635/745: train loss 0.201068 (84.153040 ms, 48673 tok/s)
step  636/745: train loss 0.152255 (84.131033 ms, 48685 tok/s)
step  637/745: train loss 0.202110 (84.151532 ms, 48674 tok/s)
step  638/745: train loss 0.225411 (84.149734 ms, 48675 tok/s)
step  639/745: train loss 0.162967 (84.144033 ms, 48678 tok/s)
step  640/745: train loss 0.168953 (84.137923 ms, 48681 tok/s)
step  641/745: train loss 0.175631 (84.160903 ms, 48668 tok/s)
step  642/745: train loss 0.167590 (84.154584 ms, 48672 tok/s)
step  643/745: train loss 0.167046 (84.135073 ms, 48683 tok/s)
step  644/745: train loss 0.180879 (84.129553 ms, 48686 tok/s)
step  645/745: train loss 0.235799 (84.138793 ms, 48681 tok/s)
step  646/745: train loss 0.174957 (84.145633 ms, 48677 tok/s)
step  647/745: train loss 0.206696 (84.149892 ms, 48675 tok/s)
step  648/745: train loss 0.186100 (84.151366 ms, 48674 tok/s)
step  649/745: train loss 0.214661 (84.155367 ms, 48671 tok/s)
step  650/745: train loss 0.166545 (84.110777 ms, 48697 tok/s)
step  651/745: train loss 0.207506 (84.126387 ms, 48688 tok/s)
step  652/745: train loss 0.183650 (84.159847 ms, 48669 tok/s)
step  653/745: train loss 0.190246 (84.134226 ms, 48684 tok/s)
step  654/745: train loss 0.139540 (84.155307 ms, 48671 tok/s)
step  655/745: train loss 0.168821 (84.110366 ms, 48697 tok/s)
step  656/745: train loss 0.210952 (84.137747 ms, 48682 tok/s)
step  657/745: train loss 0.209528 (84.176088 ms, 48659 tok/s)
step  658/745: train loss 0.169960 (84.109246 ms, 48698 tok/s)
step  659/745: train loss 0.216962 (84.163008 ms, 48667 tok/s)
step  660/745: train loss 0.173809 (84.138409 ms, 48681 tok/s)
step  661/745: train loss 0.225530 (84.155269 ms, 48671 tok/s)
step  662/745: train loss 0.209114 (84.151111 ms, 48674 tok/s)
step  663/745: train loss 0.166030 (84.155870 ms, 48671 tok/s)
step  664/745: train loss 0.172610 (84.124121 ms, 48689 tok/s)
step  665/745: train loss 0.187965 (84.135870 ms, 48683 tok/s)
step  666/745: train loss 0.194656 (84.132629 ms, 48685 tok/s)
val loss 6.296597
step  667/745: train loss 0.090959 (84.146770 ms, 48676 tok/s)
step  668/745: train loss 0.133040 (84.137330 ms, 48682 tok/s)
step  669/745: train loss 0.071805 (84.133632 ms, 48684 tok/s)
step  670/745: train loss 0.067486 (84.127134 ms, 48688 tok/s)
step  671/745: train loss 0.055180 (84.126493 ms, 48688 tok/s)
step  672/745: train loss 0.093311 (84.142505 ms, 48679 tok/s)
step  673/745: train loss 0.072870 (84.157034 ms, 48670 tok/s)
step  674/745: train loss 0.082118 (84.127693 ms, 48687 tok/s)
step  675/745: train loss 0.074785 (84.155654 ms, 48671 tok/s)
step  676/745: train loss 0.074674 (84.140583 ms, 48680 tok/s)
step  677/745: train loss 0.098622 (84.146564 ms, 48676 tok/s)
step  678/745: train loss 0.095699 (84.131324 ms, 48685 tok/s)
step  679/745: train loss 0.079911 (84.116323 ms, 48694 tok/s)
step  680/745: train loss 0.082030 (84.148684 ms, 48675 tok/s)
step  681/745: train loss 0.080865 (84.139287 ms, 48681 tok/s)
step  682/745: train loss 0.100665 (84.141967 ms, 48679 tok/s)
step  683/745: train loss 0.071626 (84.127046 ms, 48688 tok/s)
step  684/745: train loss 0.072041 (84.155667 ms, 48671 tok/s)
step  685/745: train loss 0.097593 (84.136727 ms, 48682 tok/s)
step  686/745: train loss 0.100422 (84.146817 ms, 48676 tok/s)
step  687/745: train loss 0.085442 (84.187667 ms, 48653 tok/s)
step  688/745: train loss 0.075992 (84.247358 ms, 48618 tok/s)
step  689/745: train loss 0.095279 (84.140907 ms, 48680 tok/s)
step  690/745: train loss 0.103593 (84.146338 ms, 48677 tok/s)
step  691/745: train loss 0.094177 (84.123596 ms, 48690 tok/s)
step  692/745: train loss 0.075835 (84.149707 ms, 48675 tok/s)
step  693/745: train loss 0.075079 (84.141980 ms, 48679 tok/s)
step  694/745: train loss 0.098430 (84.150591 ms, 48674 tok/s)
step  695/745: train loss 0.080432 (84.161971 ms, 48668 tok/s)
step  696/745: train loss 0.090628 (84.146791 ms, 48676 tok/s)
step  697/745: train loss 0.144735 (84.157550 ms, 48670 tok/s)
step  698/745: train loss 0.080500 (84.140860 ms, 48680 tok/s)
step  699/745: train loss 0.106462 (84.142460 ms, 48679 tok/s)
step  700/745: train loss 0.068935 (84.151391 ms, 48674 tok/s)
step  701/745: train loss 0.067616 (84.153721 ms, 48672 tok/s)
step  702/745: train loss 0.111933 (84.136560 ms, 48682 tok/s)
step  703/745: train loss 0.107769 (84.139411 ms, 48681 tok/s)
step  704/745: train loss 0.085892 (84.139181 ms, 48681 tok/s)
step  705/745: train loss 0.069109 (84.146234 ms, 48677 tok/s)
step  706/745: train loss 0.078481 (84.148864 ms, 48675 tok/s)
step  707/745: train loss 0.087360 (84.151403 ms, 48674 tok/s)
step  708/745: train loss 0.079622 (84.149373 ms, 48675 tok/s)
step  709/745: train loss 0.081700 (84.134365 ms, 48684 tok/s)
step  710/745: train loss 0.088700 (84.143934 ms, 48678 tok/s)
step  711/745: train loss 0.081250 (84.154543 ms, 48672 tok/s)
step  712/745: train loss 0.097551 (84.149734 ms, 48675 tok/s)
step  713/745: train loss 0.082427 (84.146685 ms, 48676 tok/s)
step  714/745: train loss 0.070052 (84.127463 ms, 48688 tok/s)
step  715/745: train loss 0.089428 (84.149953 ms, 48675 tok/s)
step  716/745: train loss 0.097160 (84.139565 ms, 48681 tok/s)
step  717/745: train loss 0.095339 (84.132568 ms, 48685 tok/s)
step  718/745: train loss 0.066169 (84.153967 ms, 48672 tok/s)
step  719/745: train loss 0.088668 (84.143128 ms, 48678 tok/s)
step  720/745: train loss 0.089574 (84.147197 ms, 48676 tok/s)
step  721/745: train loss 0.084098 (84.128947 ms, 48687 tok/s)
step  722/745: train loss 0.101471 (84.151537 ms, 48674 tok/s)
step  723/745: train loss 0.107733 (84.129557 ms, 48686 tok/s)
step  724/745: train loss 0.083230 (84.210118 ms, 48640 tok/s)
step  725/745: train loss 0.081997 (84.133966 ms, 48684 tok/s)
step  726/745: train loss 0.082224 (84.148237 ms, 48676 tok/s)
step  727/745: train loss 0.106669 (84.130747 ms, 48686 tok/s)
step  728/745: train loss 0.092938 (84.141459 ms, 48679 tok/s)
step  729/745: train loss 0.122675 (84.126760 ms, 48688 tok/s)
step  730/745: train loss 0.084138 (84.131451 ms, 48685 tok/s)
step  731/745: train loss 0.082810 (84.132480 ms, 48685 tok/s)
step  732/745: train loss 0.099818 (84.140010 ms, 48680 tok/s)
step  733/745: train loss 0.088411 (84.257932 ms, 48612 tok/s)
step  734/745: train loss 0.063727 (84.144310 ms, 48678 tok/s)
step  735/745: train loss 0.073179 (84.137921 ms, 48681 tok/s)
step  736/745: train loss 0.063907 (84.126530 ms, 48688 tok/s)
step  737/745: train loss 0.086663 (84.161321 ms, 48668 tok/s)
step  738/745: train loss 0.082183 (84.143571 ms, 48678 tok/s)
step  739/745: train loss 0.089689 (84.151821 ms, 48673 tok/s)
step  740/745: train loss 0.094551 (84.126393 ms, 48688 tok/s)
val loss 6.535318
step  741/745: train loss 0.024199 (84.170105 ms, 48663 tok/s)
step  742/745: train loss 0.042716 (84.134254 ms, 48684 tok/s)
step  743/745: train loss 0.049864 (84.148865 ms, 48675 tok/s)
step  744/745: train loss 0.046176 (84.147254 ms, 48676 tok/s)
step  745/745: train loss 0.045007 (84.149495 ms, 48675 tok/s)
val loss 6.564579
generating:
---

---
total average iteration time: 84.136142 ms
