+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | experiments/data/tinyshakespeare_10x/*.bin         |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 74                                                 |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 745                                                |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.503176
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/745: train loss 4.238344 (72.131935 ms, 56784 tok/s)
step  373/745: train loss 1.368302 (70.617689 ms, 58002 tok/s)
step  374/745: train loss 1.028966 (70.629920 ms, 57992 tok/s)
step  375/745: train loss 1.119149 (70.638320 ms, 57985 tok/s)
step  376/745: train loss 1.243452 (70.603408 ms, 58014 tok/s)
step  377/745: train loss 1.056957 (70.629610 ms, 57992 tok/s)
step  378/745: train loss 1.020327 (70.627140 ms, 57994 tok/s)
step  379/745: train loss 1.076380 (70.618650 ms, 58001 tok/s)
step  380/745: train loss 1.115172 (70.636489 ms, 57987 tok/s)
step  381/745: train loss 1.181161 (70.623450 ms, 57997 tok/s)
step  382/745: train loss 1.029523 (70.641952 ms, 57982 tok/s)
step  383/745: train loss 1.101792 (70.635343 ms, 57987 tok/s)
step  384/745: train loss 1.198074 (70.633341 ms, 57989 tok/s)
step  385/745: train loss 0.967453 (70.634612 ms, 57988 tok/s)
step  386/745: train loss 1.128705 (70.632381 ms, 57990 tok/s)
step  387/745: train loss 1.265368 (70.639763 ms, 57984 tok/s)
step  388/745: train loss 1.025718 (70.635823 ms, 57987 tok/s)
step  389/745: train loss 1.075359 (70.612092 ms, 58007 tok/s)
step  390/745: train loss 0.988360 (70.639172 ms, 57984 tok/s)
step  391/745: train loss 1.187709 (70.614073 ms, 58005 tok/s)
step  392/745: train loss 1.052270 (70.615291 ms, 58004 tok/s)
step  393/745: train loss 1.232903 (70.618812 ms, 58001 tok/s)
step  394/745: train loss 1.411991 (70.633332 ms, 57989 tok/s)
step  395/745: train loss 1.043693 (70.627363 ms, 57994 tok/s)
step  396/745: train loss 1.178634 (70.624554 ms, 57996 tok/s)
step  397/745: train loss 1.014913 (70.631895 ms, 57990 tok/s)
step  398/745: train loss 1.030054 (70.621974 ms, 57998 tok/s)
step  399/745: train loss 1.154769 (70.605515 ms, 58012 tok/s)
step  400/745: train loss 1.294400 (70.614675 ms, 58004 tok/s)
step  401/745: train loss 1.217839 (70.635135 ms, 57988 tok/s)
step  402/745: train loss 1.077323 (70.624716 ms, 57996 tok/s)
step  403/745: train loss 0.931261 (70.624855 ms, 57996 tok/s)
step  404/745: train loss 1.180199 (70.630355 ms, 57992 tok/s)
step  405/745: train loss 1.157525 (70.618215 ms, 58002 tok/s)
step  406/745: train loss 1.084856 (70.626315 ms, 57995 tok/s)
step  407/745: train loss 1.199915 (70.632655 ms, 57990 tok/s)
step  408/745: train loss 1.232662 (70.619525 ms, 58000 tok/s)
step  409/745: train loss 0.989739 (70.648255 ms, 57977 tok/s)
step  410/745: train loss 1.229764 (70.627237 ms, 57994 tok/s)
step  411/745: train loss 0.975875 (70.631997 ms, 57990 tok/s)
step  412/745: train loss 1.084768 (70.612968 ms, 58006 tok/s)
step  413/745: train loss 1.136720 (70.628637 ms, 57993 tok/s)
step  414/745: train loss 1.173680 (70.634618 ms, 57988 tok/s)
step  415/745: train loss 1.092091 (70.646978 ms, 57978 tok/s)
step  416/745: train loss 1.154309 (70.623126 ms, 57997 tok/s)
step  417/745: train loss 1.138418 (70.620888 ms, 57999 tok/s)
step  418/745: train loss 1.052294 (70.639588 ms, 57984 tok/s)
step  419/745: train loss 1.145314 (70.641639 ms, 57982 tok/s)
step  420/745: train loss 1.046521 (70.609707 ms, 58009 tok/s)
step  421/745: train loss 1.272038 (70.625048 ms, 57996 tok/s)
step  422/745: train loss 1.151746 (70.605716 ms, 58012 tok/s)
step  423/745: train loss 1.272850 (70.634547 ms, 57988 tok/s)
step  424/745: train loss 1.184990 (70.636350 ms, 57987 tok/s)
step  425/745: train loss 1.244997 (70.628690 ms, 57993 tok/s)
step  426/745: train loss 0.988317 (70.603459 ms, 58014 tok/s)
step  427/745: train loss 1.310087 (70.635411 ms, 57987 tok/s)
step  428/745: train loss 1.301612 (70.636400 ms, 57987 tok/s)
step  429/745: train loss 1.344267 (70.623951 ms, 57997 tok/s)
step  430/745: train loss 1.310477 (70.623540 ms, 57997 tok/s)
step  431/745: train loss 1.192965 (70.622921 ms, 57998 tok/s)
step  432/745: train loss 1.229283 (70.604470 ms, 58013 tok/s)
step  433/745: train loss 1.209469 (70.609171 ms, 58009 tok/s)
step  434/745: train loss 1.217990 (70.632730 ms, 57990 tok/s)
step  435/745: train loss 1.156798 (70.634960 ms, 57988 tok/s)
step  436/745: train loss 1.285203 (70.622690 ms, 57998 tok/s)
step  437/745: train loss 1.166997 (70.621720 ms, 57999 tok/s)
step  438/745: train loss 1.141147 (70.622542 ms, 57998 tok/s)
step  439/745: train loss 1.175156 (70.615913 ms, 58003 tok/s)
step  440/745: train loss 1.132876 (70.636543 ms, 57986 tok/s)
step  441/745: train loss 1.195166 (70.641734 ms, 57982 tok/s)
step  442/745: train loss 1.071225 (70.613383 ms, 58006 tok/s)
step  443/745: train loss 1.352513 (70.629502 ms, 57992 tok/s)
step  444/745: train loss 1.144968 (70.651094 ms, 57975 tok/s)
val loss 5.162241
step  445/745: train loss 0.723491 (70.651102 ms, 57975 tok/s)
step  446/745: train loss 0.718599 (70.613984 ms, 58005 tok/s)
step  447/745: train loss 0.725359 (70.622973 ms, 57998 tok/s)
step  448/745: train loss 0.623690 (70.609223 ms, 58009 tok/s)
step  449/745: train loss 0.595451 (70.640114 ms, 57984 tok/s)
step  450/745: train loss 0.704773 (70.619094 ms, 58001 tok/s)
step  451/745: train loss 0.703173 (70.619976 ms, 58000 tok/s)
step  452/745: train loss 0.639671 (70.633875 ms, 57989 tok/s)
step  453/745: train loss 0.709496 (70.615205 ms, 58004 tok/s)
step  454/745: train loss 0.896635 (70.621326 ms, 57999 tok/s)
step  455/745: train loss 0.619193 (70.635996 ms, 57987 tok/s)
step  456/745: train loss 0.728001 (70.643976 ms, 57980 tok/s)
step  457/745: train loss 0.798772 (70.624945 ms, 57996 tok/s)
step  458/745: train loss 0.722697 (70.620596 ms, 58000 tok/s)
step  459/745: train loss 0.640318 (70.615805 ms, 58004 tok/s)
step  460/745: train loss 0.742632 (70.649546 ms, 57976 tok/s)
step  461/745: train loss 0.666853 (70.635666 ms, 57987 tok/s)
step  462/745: train loss 0.698753 (70.631865 ms, 57990 tok/s)
step  463/745: train loss 0.719886 (70.625307 ms, 57996 tok/s)
step  464/745: train loss 0.723713 (70.613629 ms, 58005 tok/s)
step  465/745: train loss 0.663292 (70.632908 ms, 57989 tok/s)
step  466/745: train loss 0.652823 (70.633248 ms, 57989 tok/s)
step  467/745: train loss 0.649559 (70.617117 ms, 58002 tok/s)
step  468/745: train loss 0.672869 (70.617298 ms, 58002 tok/s)
step  469/745: train loss 0.709234 (70.606768 ms, 58011 tok/s)
step  470/745: train loss 0.539059 (70.613749 ms, 58005 tok/s)
step  471/745: train loss 0.665759 (70.640319 ms, 57983 tok/s)
step  472/745: train loss 0.600383 (70.626508 ms, 57995 tok/s)
step  473/745: train loss 0.613097 (70.629788 ms, 57992 tok/s)
step  474/745: train loss 0.534355 (70.621048 ms, 57999 tok/s)
step  475/745: train loss 0.679094 (70.620379 ms, 58000 tok/s)
step  476/745: train loss 0.596792 (70.644778 ms, 57980 tok/s)
step  477/745: train loss 0.850185 (70.629768 ms, 57992 tok/s)
step  478/745: train loss 0.710386 (70.622801 ms, 57998 tok/s)
step  479/745: train loss 0.789990 (70.625651 ms, 57995 tok/s)
step  480/745: train loss 0.590008 (70.611690 ms, 58007 tok/s)
step  481/745: train loss 0.620185 (70.609271 ms, 58009 tok/s)
step  482/745: train loss 0.631467 (70.615000 ms, 58004 tok/s)
step  483/745: train loss 0.684953 (70.624022 ms, 57997 tok/s)
step  484/745: train loss 0.844157 (70.608811 ms, 58009 tok/s)
step  485/745: train loss 0.772143 (70.620301 ms, 58000 tok/s)
step  486/745: train loss 0.695975 (70.610470 ms, 58008 tok/s)
step  487/745: train loss 0.700447 (70.624200 ms, 57997 tok/s)
step  488/745: train loss 0.545778 (70.626082 ms, 57995 tok/s)
step  489/745: train loss 0.707626 (70.634321 ms, 57988 tok/s)
step  490/745: train loss 0.663064 (70.615230 ms, 58004 tok/s)
step  491/745: train loss 0.810765 (70.625561 ms, 57995 tok/s)
step  492/745: train loss 0.653863 (70.638244 ms, 57985 tok/s)
step  493/745: train loss 0.845904 (70.639764 ms, 57984 tok/s)
step  494/745: train loss 0.896518 (70.600562 ms, 58016 tok/s)
step  495/745: train loss 0.602674 (70.633114 ms, 57989 tok/s)
step  496/745: train loss 0.750284 (70.615494 ms, 58004 tok/s)
step  497/745: train loss 0.718398 (70.615303 ms, 58004 tok/s)
step  498/745: train loss 0.695276 (70.630434 ms, 57991 tok/s)
step  499/745: train loss 0.713509 (70.635934 ms, 57987 tok/s)
step  500/745: train loss 0.738659 (70.625433 ms, 57996 tok/s)
step  501/745: train loss 0.771643 (70.625183 ms, 57996 tok/s)
step  502/745: train loss 0.710449 (70.623303 ms, 57997 tok/s)
step  503/745: train loss 0.683459 (70.642304 ms, 57982 tok/s)
step  504/745: train loss 0.683385 (70.654944 ms, 57971 tok/s)
step  505/745: train loss 0.795732 (70.670714 ms, 57958 tok/s)
step  506/745: train loss 0.724629 (70.630285 ms, 57992 tok/s)
step  507/745: train loss 0.847188 (70.627727 ms, 57994 tok/s)
step  508/745: train loss 0.705672 (70.643946 ms, 57980 tok/s)
step  509/745: train loss 0.668098 (70.642696 ms, 57981 tok/s)
step  510/745: train loss 0.739202 (70.649667 ms, 57976 tok/s)
step  511/745: train loss 0.721019 (70.659867 ms, 57967 tok/s)
step  512/745: train loss 0.758133 (70.630876 ms, 57991 tok/s)
step  513/745: train loss 0.766081 (70.646486 ms, 57978 tok/s)
step  514/745: train loss 0.695843 (70.629176 ms, 57993 tok/s)
step  515/745: train loss 0.724350 (70.648716 ms, 57976 tok/s)
step  516/745: train loss 0.829201 (70.658957 ms, 57968 tok/s)
step  517/745: train loss 0.712578 (70.653087 ms, 57973 tok/s)
step  518/745: train loss 0.737248 (70.667066 ms, 57961 tok/s)
val loss 5.599468
step  519/745: train loss 0.301137 (70.652060 ms, 57974 tok/s)
step  520/745: train loss 0.517233 (70.654258 ms, 57972 tok/s)
step  521/745: train loss 0.339561 (70.618858 ms, 58001 tok/s)
step  522/745: train loss 0.298599 (70.655210 ms, 57971 tok/s)
step  523/745: train loss 0.427300 (70.663428 ms, 57964 tok/s)
step  524/745: train loss 0.384118 (70.641329 ms, 57983 tok/s)
step  525/745: train loss 0.414898 (70.635698 ms, 57987 tok/s)
step  526/745: train loss 0.335233 (70.637679 ms, 57986 tok/s)
step  527/745: train loss 0.327461 (70.642189 ms, 57982 tok/s)
step  528/745: train loss 0.433827 (70.637320 ms, 57986 tok/s)
step  529/745: train loss 0.380791 (70.633759 ms, 57989 tok/s)
step  530/745: train loss 0.423279 (70.648879 ms, 57976 tok/s)
step  531/745: train loss 0.373365 (70.641850 ms, 57982 tok/s)
step  532/745: train loss 0.354131 (70.635421 ms, 57987 tok/s)
step  533/745: train loss 0.394095 (70.636490 ms, 57987 tok/s)
step  534/745: train loss 0.455383 (70.642181 ms, 57982 tok/s)
step  535/745: train loss 0.361864 (70.639201 ms, 57984 tok/s)
step  536/745: train loss 0.348856 (70.632132 ms, 57990 tok/s)
step  537/745: train loss 0.307165 (70.643391 ms, 57981 tok/s)
step  538/745: train loss 0.366246 (70.638611 ms, 57985 tok/s)
step  539/745: train loss 0.402632 (70.630342 ms, 57992 tok/s)
step  540/745: train loss 0.455495 (70.638391 ms, 57985 tok/s)
step  541/745: train loss 0.408345 (70.650783 ms, 57975 tok/s)
step  542/745: train loss 0.338571 (70.651142 ms, 57975 tok/s)
step  543/745: train loss 0.376223 (70.649582 ms, 57976 tok/s)
step  544/745: train loss 0.344862 (70.648542 ms, 57977 tok/s)
step  545/745: train loss 0.456318 (70.640102 ms, 57984 tok/s)
step  546/745: train loss 0.470439 (70.634464 ms, 57988 tok/s)
step  547/745: train loss 0.408585 (70.628074 ms, 57993 tok/s)
step  548/745: train loss 0.328872 (70.640775 ms, 57983 tok/s)
step  549/745: train loss 0.369591 (70.645353 ms, 57979 tok/s)
step  550/745: train loss 0.388224 (70.663554 ms, 57964 tok/s)
step  551/745: train loss 0.355041 (70.643024 ms, 57981 tok/s)
step  552/745: train loss 0.301103 (70.651944 ms, 57974 tok/s)
step  553/745: train loss 0.329829 (70.634864 ms, 57988 tok/s)
step  554/745: train loss 0.430320 (70.633054 ms, 57989 tok/s)
step  555/745: train loss 0.509257 (70.649315 ms, 57976 tok/s)
step  556/745: train loss 0.378378 (70.640953 ms, 57983 tok/s)
step  557/745: train loss 0.396107 (70.646865 ms, 57978 tok/s)
step  558/745: train loss 0.339177 (70.661654 ms, 57966 tok/s)
step  559/745: train loss 0.378748 (70.651504 ms, 57974 tok/s)
step  560/745: train loss 0.330766 (70.650847 ms, 57975 tok/s)
step  561/745: train loss 0.339353 (70.640937 ms, 57983 tok/s)
step  562/745: train loss 0.322803 (70.646777 ms, 57978 tok/s)
step  563/745: train loss 0.365096 (70.630987 ms, 57991 tok/s)
step  564/745: train loss 0.353447 (70.654188 ms, 57972 tok/s)
step  565/745: train loss 0.404063 (70.627927 ms, 57994 tok/s)
step  566/745: train loss 0.412097 (70.660596 ms, 57967 tok/s)
step  567/745: train loss 0.397889 (70.658468 ms, 57968 tok/s)
step  568/745: train loss 0.407533 (70.654297 ms, 57972 tok/s)
step  569/745: train loss 0.382718 (70.632497 ms, 57990 tok/s)
step  570/745: train loss 0.417045 (70.632456 ms, 57990 tok/s)
step  571/745: train loss 0.416571 (70.635898 ms, 57987 tok/s)
step  572/745: train loss 0.424191 (70.664126 ms, 57964 tok/s)
step  573/745: train loss 0.350363 (70.645337 ms, 57979 tok/s)
step  574/745: train loss 0.391296 (70.638299 ms, 57985 tok/s)
step  575/745: train loss 0.387199 (70.640009 ms, 57984 tok/s)
step  576/745: train loss 0.462817 (70.641289 ms, 57983 tok/s)
step  577/745: train loss 0.359708 (70.634800 ms, 57988 tok/s)
step  578/745: train loss 0.340871 (70.648400 ms, 57977 tok/s)
step  579/745: train loss 0.352826 (70.633879 ms, 57989 tok/s)
step  580/745: train loss 0.373718 (70.640989 ms, 57983 tok/s)
step  581/745: train loss 0.484450 (70.643550 ms, 57981 tok/s)
step  582/745: train loss 0.313255 (70.653020 ms, 57973 tok/s)
step  583/745: train loss 0.433502 (70.652480 ms, 57973 tok/s)
step  584/745: train loss 0.421163 (70.654020 ms, 57972 tok/s)
step  585/745: train loss 0.387163 (70.632390 ms, 57990 tok/s)
step  586/745: train loss 0.413980 (70.623720 ms, 57997 tok/s)
step  587/745: train loss 0.338458 (70.649780 ms, 57976 tok/s)
step  588/745: train loss 0.366402 (70.663091 ms, 57965 tok/s)
step  589/745: train loss 0.441010 (70.655861 ms, 57971 tok/s)
step  590/745: train loss 0.435248 (70.642873 ms, 57981 tok/s)
step  591/745: train loss 0.372401 (70.630902 ms, 57991 tok/s)
step  592/745: train loss 0.400606 (70.642743 ms, 57981 tok/s)
val loss 6.018898
step  593/745: train loss 0.172390 (70.651152 ms, 57974 tok/s)
step  594/745: train loss 0.166213 (70.632731 ms, 57990 tok/s)
step  595/745: train loss 0.231857 (70.647013 ms, 57978 tok/s)
step  596/745: train loss 0.186023 (70.635002 ms, 57988 tok/s)
step  597/745: train loss 0.196391 (70.659833 ms, 57967 tok/s)
step  598/745: train loss 0.209316 (70.645533 ms, 57979 tok/s)
step  599/745: train loss 0.192787 (70.648252 ms, 57977 tok/s)
step  600/745: train loss 0.175139 (70.635814 ms, 57987 tok/s)
step  601/745: train loss 0.189211 (70.664165 ms, 57964 tok/s)
step  602/745: train loss 0.163182 (70.641305 ms, 57983 tok/s)
step  603/745: train loss 0.194820 (70.629265 ms, 57992 tok/s)
step  604/745: train loss 0.135329 (70.642225 ms, 57982 tok/s)
step  605/745: train loss 0.209498 (70.633435 ms, 57989 tok/s)
step  606/745: train loss 0.168365 (70.642284 ms, 57982 tok/s)
step  607/745: train loss 0.153270 (70.647654 ms, 57977 tok/s)
step  608/745: train loss 0.143357 (70.645984 ms, 57979 tok/s)
step  609/745: train loss 0.193939 (70.643735 ms, 57981 tok/s)
step  610/745: train loss 0.177917 (70.656644 ms, 57970 tok/s)
step  611/745: train loss 0.158200 (70.650084 ms, 57975 tok/s)
step  612/745: train loss 0.117962 (70.660356 ms, 57967 tok/s)
step  613/745: train loss 0.172378 (70.650494 ms, 57975 tok/s)
step  614/745: train loss 0.242684 (70.657587 ms, 57969 tok/s)
step  615/745: train loss 0.175159 (70.642048 ms, 57982 tok/s)
step  616/745: train loss 0.182341 (70.632597 ms, 57990 tok/s)
step  617/745: train loss 0.186805 (70.643796 ms, 57981 tok/s)
step  618/745: train loss 0.193339 (70.654787 ms, 57972 tok/s)
step  619/745: train loss 0.151056 (70.644658 ms, 57980 tok/s)
step  620/745: train loss 0.194519 (70.641937 ms, 57982 tok/s)
step  621/745: train loss 0.146182 (70.635167 ms, 57988 tok/s)
step  622/745: train loss 0.173607 (70.648498 ms, 57977 tok/s)
step  623/745: train loss 0.140574 (70.641828 ms, 57982 tok/s)
step  624/745: train loss 0.165527 (70.648188 ms, 57977 tok/s)
step  625/745: train loss 0.130792 (70.642177 ms, 57982 tok/s)
step  626/745: train loss 0.205627 (70.633337 ms, 57989 tok/s)
step  627/745: train loss 0.259656 (70.666938 ms, 57962 tok/s)
step  628/745: train loss 0.166297 (70.642919 ms, 57981 tok/s)
step  629/745: train loss 0.226275 (70.628329 ms, 57993 tok/s)
step  630/745: train loss 0.201866 (70.639750 ms, 57984 tok/s)
step  631/745: train loss 0.210828 (70.628220 ms, 57993 tok/s)
step  632/745: train loss 0.220166 (70.653709 ms, 57972 tok/s)
step  633/745: train loss 0.138114 (70.647630 ms, 57977 tok/s)
step  634/745: train loss 0.156440 (70.661250 ms, 57966 tok/s)
step  635/745: train loss 0.182121 (70.642539 ms, 57982 tok/s)
step  636/745: train loss 0.166286 (70.645801 ms, 57979 tok/s)
step  637/745: train loss 0.210027 (70.615890 ms, 58003 tok/s)
step  638/745: train loss 0.230994 (70.648641 ms, 57977 tok/s)
step  639/745: train loss 0.157004 (70.634611 ms, 57988 tok/s)
step  640/745: train loss 0.162960 (70.652430 ms, 57973 tok/s)
step  641/745: train loss 0.188763 (70.652790 ms, 57973 tok/s)
step  642/745: train loss 0.162129 (70.642231 ms, 57982 tok/s)
step  643/745: train loss 0.156223 (70.639753 ms, 57984 tok/s)
step  644/745: train loss 0.195870 (70.630663 ms, 57991 tok/s)
step  645/745: train loss 0.203009 (70.660533 ms, 57967 tok/s)
step  646/745: train loss 0.172272 (70.662873 ms, 57965 tok/s)
step  647/745: train loss 0.211395 (70.640983 ms, 57983 tok/s)
step  648/745: train loss 0.198744 (70.632982 ms, 57989 tok/s)
step  649/745: train loss 0.171182 (70.661042 ms, 57966 tok/s)
step  650/745: train loss 0.169940 (70.640983 ms, 57983 tok/s)
step  651/745: train loss 0.196643 (70.629222 ms, 57992 tok/s)
step  652/745: train loss 0.180976 (70.629153 ms, 57993 tok/s)
step  653/745: train loss 0.185576 (70.628873 ms, 57993 tok/s)
step  654/745: train loss 0.145250 (70.652383 ms, 57973 tok/s)
step  655/745: train loss 0.193120 (70.648452 ms, 57977 tok/s)
step  656/745: train loss 0.200224 (70.611833 ms, 58007 tok/s)
step  657/745: train loss 0.225532 (70.664756 ms, 57963 tok/s)
step  658/745: train loss 0.182857 (70.623385 ms, 57997 tok/s)
step  659/745: train loss 0.207922 (70.664444 ms, 57964 tok/s)
step  660/745: train loss 0.159306 (70.648705 ms, 57977 tok/s)
step  661/745: train loss 0.237649 (70.626056 ms, 57995 tok/s)
step  662/745: train loss 0.211783 (70.636245 ms, 57987 tok/s)
step  663/745: train loss 0.167897 (70.660645 ms, 57967 tok/s)
step  664/745: train loss 0.167189 (70.640955 ms, 57983 tok/s)
step  665/745: train loss 0.180503 (70.652656 ms, 57973 tok/s)
step  666/745: train loss 0.217946 (70.662036 ms, 57966 tok/s)
val loss 6.319370
step  667/745: train loss 0.101119 (70.642385 ms, 57982 tok/s)
step  668/745: train loss 0.083713 (70.670958 ms, 57958 tok/s)
step  669/745: train loss 0.057081 (70.632398 ms, 57990 tok/s)
step  670/745: train loss 0.086112 (70.632247 ms, 57990 tok/s)
step  671/745: train loss 0.058748 (70.660249 ms, 57967 tok/s)
step  672/745: train loss 0.096345 (70.644427 ms, 57980 tok/s)
step  673/745: train loss 0.070914 (70.637729 ms, 57986 tok/s)
step  674/745: train loss 0.080815 (70.658948 ms, 57968 tok/s)
step  675/745: train loss 0.085745 (70.633399 ms, 57989 tok/s)
step  676/745: train loss 0.076972 (70.656717 ms, 57970 tok/s)
step  677/745: train loss 0.097507 (70.642608 ms, 57982 tok/s)
step  678/745: train loss 0.078162 (70.631498 ms, 57991 tok/s)
step  679/745: train loss 0.087523 (70.647678 ms, 57977 tok/s)
step  680/745: train loss 0.085391 (70.635518 ms, 57987 tok/s)
step  681/745: train loss 0.080113 (70.630938 ms, 57991 tok/s)
step  682/745: train loss 0.102516 (70.646819 ms, 57978 tok/s)
step  683/745: train loss 0.079111 (70.641900 ms, 57982 tok/s)
step  684/745: train loss 0.074496 (70.632080 ms, 57990 tok/s)
step  685/745: train loss 0.100440 (70.645801 ms, 57979 tok/s)
step  686/745: train loss 0.093663 (70.639031 ms, 57984 tok/s)
step  687/745: train loss 0.077074 (70.650529 ms, 57975 tok/s)
step  688/745: train loss 0.082694 (70.625680 ms, 57995 tok/s)
step  689/745: train loss 0.085924 (70.644410 ms, 57980 tok/s)
step  690/745: train loss 0.092011 (70.634112 ms, 57988 tok/s)
step  691/745: train loss 0.105789 (70.637119 ms, 57986 tok/s)
step  692/745: train loss 0.060505 (70.654431 ms, 57972 tok/s)
step  693/745: train loss 0.075879 (70.656620 ms, 57970 tok/s)
step  694/745: train loss 0.084702 (70.640630 ms, 57983 tok/s)
step  695/745: train loss 0.080238 (70.626561 ms, 57995 tok/s)
step  696/745: train loss 0.084391 (70.659382 ms, 57968 tok/s)
step  697/745: train loss 0.085344 (70.626123 ms, 57995 tok/s)
step  698/745: train loss 0.079948 (70.659794 ms, 57967 tok/s)
step  699/745: train loss 0.080105 (70.633643 ms, 57989 tok/s)
step  700/745: train loss 0.082957 (70.656062 ms, 57970 tok/s)
step  701/745: train loss 0.063732 (70.637884 ms, 57985 tok/s)
step  702/745: train loss 0.089613 (70.628263 ms, 57993 tok/s)
step  703/745: train loss 0.086577 (70.665304 ms, 57963 tok/s)
step  704/745: train loss 0.077293 (70.625192 ms, 57996 tok/s)
step  705/745: train loss 0.065470 (70.658972 ms, 57968 tok/s)
step  706/745: train loss 0.074895 (70.644404 ms, 57980 tok/s)
step  707/745: train loss 0.085289 (70.627873 ms, 57994 tok/s)
step  708/745: train loss 0.058908 (70.651962 ms, 57974 tok/s)
step  709/745: train loss 0.083341 (70.641894 ms, 57982 tok/s)
step  710/745: train loss 0.088850 (70.636283 ms, 57987 tok/s)
step  711/745: train loss 0.074381 (70.666126 ms, 57962 tok/s)
step  712/745: train loss 0.071405 (70.632776 ms, 57990 tok/s)
step  713/745: train loss 0.081235 (70.631956 ms, 57990 tok/s)
step  714/745: train loss 0.068564 (70.639306 ms, 57984 tok/s)
step  715/745: train loss 0.085828 (70.644375 ms, 57980 tok/s)
step  716/745: train loss 0.094083 (70.633746 ms, 57989 tok/s)
step  717/745: train loss 0.072577 (70.632855 ms, 57990 tok/s)
step  718/745: train loss 0.059687 (70.653485 ms, 57973 tok/s)
step  719/745: train loss 0.090562 (70.637365 ms, 57986 tok/s)
step  720/745: train loss 0.086739 (70.641836 ms, 57982 tok/s)
step  721/745: train loss 0.064772 (70.638417 ms, 57985 tok/s)
step  722/745: train loss 0.087857 (70.639495 ms, 57984 tok/s)
step  723/745: train loss 0.098147 (70.648306 ms, 57977 tok/s)
step  724/745: train loss 0.076535 (70.656027 ms, 57970 tok/s)
step  725/745: train loss 0.076111 (70.643308 ms, 57981 tok/s)
step  726/745: train loss 0.067915 (70.657979 ms, 57969 tok/s)
step  727/745: train loss 0.120301 (70.633288 ms, 57989 tok/s)
step  728/745: train loss 0.086573 (70.640409 ms, 57983 tok/s)
step  729/745: train loss 0.095837 (70.654398 ms, 57972 tok/s)
step  730/745: train loss 0.080806 (70.653548 ms, 57973 tok/s)
step  731/745: train loss 0.079275 (70.656379 ms, 57970 tok/s)
step  732/745: train loss 0.092584 (70.653718 ms, 57972 tok/s)
step  733/745: train loss 0.080737 (70.645709 ms, 57979 tok/s)
step  734/745: train loss 0.057979 (70.645268 ms, 57979 tok/s)
step  735/745: train loss 0.065280 (70.611459 ms, 58007 tok/s)
step  736/745: train loss 0.061468 (70.643579 ms, 57981 tok/s)
step  737/745: train loss 0.082822 (70.634968 ms, 57988 tok/s)
step  738/745: train loss 0.073656 (70.646299 ms, 57978 tok/s)
step  739/745: train loss 0.081921 (70.624351 ms, 57996 tok/s)
step  740/745: train loss 0.077145 (70.644911 ms, 57980 tok/s)
val loss 6.530212
step  741/745: train loss 0.025224 (70.661091 ms, 57966 tok/s)
step  742/745: train loss 0.033139 (70.660022 ms, 57967 tok/s)
step  743/745: train loss 0.031818 (70.647931 ms, 57977 tok/s)
step  744/745: train loss 0.044574 (70.652921 ms, 57973 tok/s)
step  745/745: train loss 0.037636 (70.630210 ms, 57992 tok/s)
val loss 6.574111
generating:
---

---
total average iteration time: 70.635551 ms
